IP|PUERTO|BD|USUARIO|USOS
10.50.71.69|58832|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58846|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58856|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58858|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|58864|buro|sysburotienda|1
10.50.71.69|58874|buro|sysburotienda|2
10.50.71.69|58882|buro|sysburotienda|2
10.50.71.69|58894|buro|sysburotienda|1
10.50.71.69|58902|buro|sysburotienda|1
10.50.71.69|58908|buro|sysburotienda|1
10.50.71.69|58916|buro|sysburotienda|1
10.50.71.69|58926|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58936|buro|sysburotienda|1
10.50.71.69|58948|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58960|buro|sysburotienda|1
10.50.71.69|58968|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58970|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58982|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58992|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59002|buro|sysburotienda|1
10.50.71.69|59004|buro|sysburotienda|2
10.50.71.69|46588|buro|sysburotienda|1
10.50.71.69|46598|buro|sysburotienda|1
10.50.71.69|46610|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|46620|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|46622|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|46632|buro|sysburotienda|1
10.50.71.69|46646|buro|sysburotienda|1
10.50.71.69|46662|buro|sysburotienda|1
10.50.71.69|18038|buro|sysburotienda|1
10.50.71.69|18040|buro|sysburotienda|1
10.50.71.69|18054|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|18066|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|18074|buro|sysburotienda|1
10.50.71.69|18082|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64044|buro|sysburotienda|1
10.50.71.69|64050|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64052|buro|sysburotienda|1
10.50.71.69|64056|buro|sysburotienda|1
10.50.71.69|64068|buro|sysburotienda|1
10.50.71.69|64084|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64096|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64110|buro|sysburotienda|1
10.50.71.69|64112|buro|sysburotienda|1
10.50.71.69|13100|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|13110|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|13120|buro|sysburotienda|1
10.50.71.69|13126|buro|sysburotienda|1
10.50.71.69|32322|buro|sysburotienda|1
10.50.71.69|32330|buro|sysburotienda|1
10.50.71.69|32334|buro|sysburotienda|1
10.50.71.69|32342|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|32350|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51954|buro|sysburotienda|1
10.50.71.69|51958|buro|sysburotienda|1
10.50.71.69|51968|buro|sysburotienda|2
10.50.71.69|51970|buro|sysburotienda|1
10.50.71.69|51976|buro|sysburotienda|1
10.50.71.69|51982|buro|sysburotienda|1
10.50.71.69|51986|buro|sysburotienda|1
10.50.71.69|51988|buro|sysburotienda|1
10.50.71.69|51998|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|52002|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|52006|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|52010|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|52016|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|52028|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|52034|buro|sysburotienda|2
10.50.71.69|52038|buro|sysburotienda|2
10.50.71.69|52054|buro|sysburotienda|1
10.50.71.69|52060|buro|sysburotienda|1
10.50.71.69|52072|buro|sysburotienda|1
10.50.71.69|52076|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|52080|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|52096|buro|sysburotienda|1
10.50.71.69|52112|buro|sysburotienda|1
10.50.71.69|52118|buro|sysburotienda|1
10.50.71.69|52122|buro|sysburotienda|1
10.50.71.69|52126|buro|sysburotienda|1
10.50.70.14|57334|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51088|buro|sysburotienda|1
10.50.71.69|51094|buro|sysburotienda|1
10.50.71.69|51108|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|51120|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|51134|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51142|buro|sysburotienda|1
10.50.71.69|51158|buro|sysburotienda|1
10.50.71.69|51174|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51188|buro|sysburotienda|1
10.50.71.69|51200|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51214|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51228|buro|sysburotienda|1
10.50.71.69|51230|buro|sysburotienda|1
10.50.71.69|51234|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51236|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24392|buro|sysburotienda|1
10.50.71.69|24402|buro|sysburotienda|1
10.50.71.69|24406|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24420|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24424|buro|sysburotienda|1
10.50.71.69|24440|infocrediticiacte|sysinfocrediticia|1
10.28.231.46|53838|postgres|sysnagios|1
10.50.71.69|24448|buro|sysburotienda|1
10.50.71.69|34056|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34070|buro|sysburotienda|1
10.50.71.69|34082|buro|sysburotienda|2
10.50.71.69|34092|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30894|buro|sysburotienda|1
10.50.71.69|30898|buro|sysburotienda|1
10.50.71.69|30912|buro|sysburotienda|1
10.50.71.69|4636|buro|sysburotienda|2
10.50.71.69|4646|buro|sysburotienda|1
10.50.71.69|4652|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4660|buro|sysburotienda|1
10.50.71.69|4670|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4672|buro|sysburotienda|1
10.50.71.69|4684|buro|sysburotienda|1
10.50.71.69|45610|buro|sysburotienda|1
10.50.71.69|45626|buro|sysburotienda|1
10.50.71.69|45636|buro|sysburotienda|1
10.50.71.69|45638|buro|sysburotienda|1
10.50.71.69|45646|buro|sysburotienda|1
10.50.71.69|45650|buro|sysburotienda|1
10.50.71.69|45664|buro|sysburotienda|2
10.50.71.69|45668|buro|sysburotienda|1
10.50.71.69|45676|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45678|buro|sysburotienda|1
10.50.71.69|45680|buro|sysburotienda|2
10.50.71.69|45694|buro|sysburotienda|1
10.50.71.69|45708|buro|sysburotienda|1
10.50.71.69|45724|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45734|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45742|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45750|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|41858|buro|sysburotienda|1
10.50.71.69|45764|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45772|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45774|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45780|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45792|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45794|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45804|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|45814|buro|sysburotienda|1
10.50.71.69|45830|buro|sysburotienda|1
10.50.71.69|45840|buro|sysburotienda|1
10.50.71.69|45844|buro|sysburotienda|1
10.50.71.69|45854|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45856|buro|sysburotienda|1
10.50.71.69|45872|buro|sysburotienda|1
10.50.71.69|45878|buro|sysburotienda|1
10.50.71.69|45890|buro|sysburotienda|2
10.50.71.69|45894|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45896|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45906|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45912|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|17769|buro|sysburotienda|1
10.50.71.69|45918|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45926|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|3764|buro|sysburotienda|1
10.50.71.69|3772|buro|sysburotienda|1
10.50.71.69|3780|buro|sysburotienda|1
10.50.71.69|3792|buro|sysburotienda|1
10.50.71.69|3798|buro|sysburotienda|1
10.50.71.69|3810|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|3816|buro|sysburotienda|1
10.50.71.69|3832|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|3846|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|3848|buro|sysburotienda|1
10.50.71.69|3854|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|3868|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|3874|buro|sysburotienda|1
10.50.71.69|3890|buro|sysburotienda|1
10.50.71.69|3900|buro|sysburotienda|1
10.50.71.69|3906|buro|sysburotienda|1
10.50.71.69|3916|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|3922|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4552|buro|sysburotienda|1
10.50.71.69|4556|buro|sysburotienda|1
10.50.71.69|4572|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4578|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4582|buro|sysburotienda|1
10.50.71.69|17464|buro|sysburotienda|1
10.50.71.69|17480|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17490|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17492|buro|sysburotienda|1
10.50.70.22|46326|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24896|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|24906|buro|sysburotienda|1
10.50.71.69|24916|buro|sysburotienda|1
10.50.71.69|24932|buro|sysburotienda|1
10.50.71.69|24952|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38924|buro|sysburotienda|1
10.50.71.69|38930|buro|sysburotienda|1
10.50.71.69|38944|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|49132|buro|sysburotienda|1
10.50.71.69|38952|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36484|buro|sysburotienda|1
10.50.71.69|36498|buro|sysburotienda|1
10.50.71.69|36510|buro|sysburotienda|1
10.50.71.69|36524|buro|sysburotienda|1
10.50.71.69|36534|buro|sysburotienda|2
10.50.71.69|36542|buro|sysburotienda|1
10.50.71.69|36550|buro|sysburotienda|1
10.50.71.69|36566|buro|sysburotienda|1
10.50.71.69|36568|buro|sysburotienda|2
10.50.71.69|36574|buro|sysburotienda|1
10.50.71.69|36584|buro|sysburotienda|1
10.50.71.69|36588|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36590|buro|sysburotienda|1
10.50.71.69|36606|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36610|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36616|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|43609|buro|sysburotienda|1
10.50.71.69|36624|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36630|buro|sysburotienda|1
10.50.71.69|36632|buro|sysburotienda|1
10.50.71.69|36638|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36640|buro|sysburotienda|1
10.50.71.69|36656|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36668|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|35612|buro|sysburotienda|1
10.50.71.69|36672|buro|sysburotienda|1
10.50.71.69|36674|buro|sysburotienda|1
10.50.71.69|36690|buro|sysburotienda|1
10.50.71.69|36702|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36714|buro|sysburotienda|1
10.50.71.69|36728|buro|sysburotienda|1
10.50.71.69|50912|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50928|buro|sysburotienda|1
10.50.71.69|50932|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50936|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50948|buro|sysburotienda|1
10.50.71.69|50954|buro|sysburotienda|1
10.50.71.69|50968|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50982|buro|sysburotienda|1
10.50.71.69|50998|buro|sysburotienda|2
10.50.71.69|51010|buro|sysburotienda|1
10.50.71.69|51012|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|22156|buro|sysburotienda|1
10.50.71.69|22170|buro|sysburotienda|1
10.50.71.69|22186|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|22190|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|22198|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|22206|buro|sysburotienda|1
10.50.71.69|22208|buro|sysburotienda|1
10.50.71.69|22854|buro|sysburotienda|1
10.50.71.69|22864|buro|sysburotienda|1
10.50.71.69|22878|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|51264|buro|sysburotienda|1
10.50.70.99|33518|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65030|buro|sysburotienda|1
10.50.71.69|65046|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|65054|buro|sysburotienda|1
10.50.71.69|65070|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|12512|buro|sysburotienda|1
10.50.71.69|50902|buro|sysburotienda|1
10.50.71.69|50910|buro|sysburotienda|1
10.50.71.69|50914|buro|sysburotienda|1
10.50.71.69|50924|buro|sysburotienda|1
10.50.71.69|50930|buro|sysburotienda|1
10.50.71.69|50944|buro|sysburotienda|1
10.50.71.69|50950|buro|sysburotienda|1
10.50.71.69|50960|buro|sysburotienda|1
10.50.71.69|50964|buro|sysburotienda|1
10.50.71.69|50978|buro|sysburotienda|1
10.50.71.69|50986|buro|sysburotienda|1
10.50.71.69|51002|buro|sysburotienda|1
10.50.71.69|51014|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51018|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|8720|buro|sysburotienda|1
10.50.71.69|51022|buro|sysburotienda|1
10.50.71.69|51038|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|51050|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51066|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51078|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|33254|buro|sysburotienda|1
10.50.71.69|51084|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51090|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51092|buro|sysburotienda|2
10.50.71.69|51100|buro|sysburotienda|1
10.50.71.69|51106|buro|sysburotienda|1
10.50.71.69|51110|buro|sysburotienda|1
10.50.71.69|51116|buro|sysburotienda|1
10.50.71.69|51126|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51142|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|7920|buro|sysburotienda|1
10.50.71.69|51146|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51154|buro|sysburotienda|1
10.50.71.69|51158|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51166|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51174|buro|sysburotienda|1
10.50.71.69|26738|buro|sysburotienda|1
10.50.71.69|26742|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26744|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26750|buro|sysburotienda|1
10.50.71.69|26752|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26766|buro|sysburotienda|1
10.50.71.69|26782|buro|sysburotienda|1
10.50.71.69|26792|buro|sysburotienda|1
10.50.71.69|26808|buro|sysburotienda|1
10.50.71.69|26818|buro|sysburotienda|1
10.50.71.69|26820|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26824|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26832|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|47326|buro|sysburotienda|1
10.50.71.69|47342|buro|sysburotienda|1
10.50.71.69|47356|buro|sysburotienda|1
10.50.71.69|47362|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|47364|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|47372|infocrediticiacte|sysinfocrediticia|1
10.199.3.80|24645|infocrediticiacte|sysinfocrediticia|1
10.28.231.46|63224|postgres|sysnagios|1
10.50.71.69|7110|buro|sysburotienda|1
10.50.71.69|7114|buro|sysburotienda|1
10.50.71.69|7122|buro|sysburotienda|1
10.50.71.69|7124|buro|sysburotienda|1
10.50.71.69|7134|buro|sysburotienda|1
10.50.71.69|7138|buro|sysburotienda|1
10.50.71.69|7142|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|7158|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|7166|buro|sysburotienda|1
10.50.71.69|7168|buro|sysburotienda|1
10.50.71.69|29596|buro|sysburotienda|1
10.50.71.69|29606|buro|sysburotienda|1
10.50.71.69|29622|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|34054|buro|sysburotienda|1
10.50.71.69|29636|buro|sysburotienda|1
10.50.71.69|29640|infocrediticiacte|sysinfocrediticia|1
10.30.241.179|1033|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29650|buro|sysburotienda|1
10.50.71.69|29652|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29658|buro|sysburotienda|1
10.50.71.69|64178|buro|sysburotienda|1
10.50.71.69|64192|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64206|buro|sysburotienda|1
10.199.3.65|6152|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64216|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35258|buro|sysburotienda|1
10.50.71.69|35264|buro|sysburotienda|2
10.50.71.69|35270|buro|sysburotienda|1
10.50.71.69|35282|buro|sysburotienda|1
10.50.71.69|35298|buro|sysburotienda|1
10.50.71.69|35314|buro|sysburotienda|2
10.50.71.69|35326|buro|sysburotienda|1
10.50.71.69|35330|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35342|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35350|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35352|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35370|buro|sysburotienda|1
10.50.71.69|35376|buro|sysburotienda|1
10.50.71.69|35392|buro|sysburotienda|1
10.50.71.69|35400|buro|sysburotienda|1
10.50.71.69|35410|buro|sysburotienda|1
10.50.71.69|35418|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35432|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35434|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35436|buro|sysburotienda|1
10.50.71.69|35452|buro|sysburotienda|1
10.50.71.69|35454|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35462|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51000|buro|sysburotienda|1
10.50.71.69|51014|buro|sysburotienda|1
10.50.71.69|51020|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51028|buro|sysburotienda|1
10.50.71.69|51044|buro|sysburotienda|1
10.50.71.69|51046|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51054|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51062|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51076|buro|sysburotienda|3
10.50.71.69|51082|buro|sysburotienda|1
10.50.71.69|51086|buro|sysburotienda|1
10.50.71.69|51122|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|51128|buro|sysburotienda|1
10.50.71.69|51136|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2478|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2492|buro|sysburotienda|1
10.50.71.69|2506|buro|sysburotienda|1
10.50.71.69|2524|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2530|buro|sysburotienda|2
10.50.71.69|2532|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2534|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2546|buro|sysburotienda|1
10.50.71.69|47836|buro|sysburotienda|1
10.50.71.69|47846|buro|sysburotienda|1
10.50.71.69|47854|buro|sysburotienda|1
10.50.71.69|47866|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|47868|buro|sysburotienda|1
10.50.71.69|54174|buro|sysburotienda|1
10.50.71.69|54188|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54200|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54208|buro|sysburotienda|1
10.50.71.69|54214|buro|sysburotienda|1
10.50.71.69|54220|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54228|buro|sysburotienda|1
10.50.71.69|54234|buro|sysburotienda|1
10.50.71.69|54238|buro|sysburotienda|1
10.50.71.69|7700|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|7714|buro|sysburotienda|1
10.50.71.69|7722|buro|sysburotienda|1
10.50.71.69|30476|buro|sysburotienda|2
10.50.71.69|30484|buro|sysburotienda|1
10.50.71.69|30500|buro|sysburotienda|1
10.50.71.69|30512|buro|sysburotienda|1
10.50.71.69|30520|buro|sysburotienda|1
10.50.71.69|30522|buro|sysburotienda|1
10.50.71.69|30528|buro|sysburotienda|2
10.50.71.69|30542|buro|sysburotienda|2
10.50.71.69|30546|buro|sysburotienda|3
10.50.71.69|30552|buro|sysburotienda|1
10.50.71.69|30564|buro|sysburotienda|2
10.50.71.69|30580|buro|sysburotienda|1
10.50.71.69|30594|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30606|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30608|infocrediticiacte|sysinfocrediticia|2
10.30.241.167|2180|buro|sysburotienda|1
10.50.71.69|30622|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30630|infocrediticiacte|sysinfocrediticia|2
10.30.241.169|65037|buro|sysburotienda|1
10.50.71.69|30636|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30652|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30668|buro|sysburotienda|1
10.50.71.69|30676|buro|sysburotienda|2
10.50.71.69|30682|buro|sysburotienda|2
10.50.71.69|30684|buro|sysburotienda|1
10.50.71.69|30688|buro|sysburotienda|2
10.50.71.69|30694|buro|sysburotienda|1
10.50.71.69|30702|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30706|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30710|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|30714|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|1766|buro|sysburotienda|1
10.50.71.69|1776|buro|sysburotienda|1
10.50.71.69|1778|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|1794|buro|sysburotienda|1
10.50.71.69|1800|buro|sysburotienda|1
10.50.71.69|1802|buro|sysburotienda|1
10.50.71.69|1814|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|1826|buro|sysburotienda|1
10.50.71.69|1828|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|1840|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|1852|buro|sysburotienda|1
10.50.71.69|1858|buro|sysburotienda|1
10.50.71.69|1872|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|1874|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16590|buro|sysburotienda|1
10.50.71.69|16606|buro|sysburotienda|1
10.50.71.69|16612|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16628|buro|sysburotienda|1
10.50.71.69|45832|buro|sysburotienda|1
10.50.71.69|45846|buro|sysburotienda|1
10.50.71.69|45860|buro|sysburotienda|1
10.50.71.69|45876|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|18417|buro|sysburotienda|1
10.50.71.69|20698|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20704|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20718|buro|sysburotienda|1
10.199.3.69|43079|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20736|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20740|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43094|buro|sysburotienda|1
