IP|PUERTO|BD|USUARIO|USOS
10.196.42.160|33696|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39532|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39534|postgres|sysopsramp|1
10.196.24.231|51140|cartera|sysinternetcartera|1
10.50.108.39|53680|cartera|sysreplicacioncartera|1
10.31.176.135|62829|cartera|syssistemascarteras|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54608|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54614|postgres|sysopsramp|1
10.196.24.231|34368|cartera|sysinternetcartera|1
10.196.78.203|41006|cartera|systiendacarteratdas|1
10.28.226.149|27812|cartera|systiendacartera|1
10.28.226.149|32904|cartera|systiendacartera|1
10.28.226.149|32930|cartera|systiendacartera|1
10.28.226.149|32946|cartera|systiendacartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40154|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40160|postgres|sysopsramp|1
10.50.108.39|54788|cartera|sysreplicacioncartera|1
10.50.108.39|54314|cartera|sysreplicacioncartera|1
127.0.0.1|31388|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|49636|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|49642|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34402|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34412|postgres|sysopsramp|1
10.196.42.155|57746|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39608|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39620|postgres|sysopsramp|1
10.196.42.155|55162|cartera|syscuentaweb|1
10.196.42.162|58276|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53276|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53280|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|41048|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|41052|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44326|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44330|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50652|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50662|postgres|sysopsramp|1
10.30.242.137|14802|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42836|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42842|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43200|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43208|postgres|sysopsramp|1
10.196.42.159|43526|cartera|syscuentaweb|1
10.31.176.135|51226|cartera|syssistemascarteras|1
10.196.42.157|40902|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33564|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33568|postgres|sysopsramp|1
127.0.0.1|4986|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37352|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37356|postgres|sysopsramp|1
10.196.24.231|33414|cartera|sysinternetcartera|1
10.31.176.135|52054|cartera|syssistemascarteras|1
10.31.176.135|52062|cartera|syssistemascarteras|3
10.31.176.135|52137|cartera|syssistemascarteras|2
10.196.78.34|44626|cartera|systiendacarteratdas|1
10.28.226.149|50554|cartera|systiendacartera|1
10.28.226.149|50560|cartera|systiendacartera|1
10.28.226.149|54550|cartera|systiendacartera|1
10.28.226.149|54558|cartera|systiendacartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51064|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51068|postgres|sysopsramp|1
10.28.226.149|58438|cartera|systiendacartera|1
10.50.108.39|39186|cartera|sysreplicacioncartera|1
10.50.108.39|2712|cartera|sysreplicacioncartera|1
10.50.108.39|20860|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55334|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55336|postgres|sysopsramp|1
vm-hcl-appdynamic-be-prod-02.us-central1-a.c.cpl-ec-hcl-be-prod-06072023.internal|64910|postgres|sysappdynamics|1
vm-hcl-appdynamic-be-prod-02.us-central1-a.c.cpl-ec-hcl-be-prod-06072023.internal|64920|postgres|sysappdynamics|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42542|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42556|postgres|sysopsramp|1
10.196.42.160|56252|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|41372|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|41386|postgres|sysopsramp|1
10.196.24.231|45278|cartera|sysinternetcartera|1
10.196.42.157|46406|cartera|syscuentaweb|1
10.196.42.157|46440|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55328|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55344|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43932|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43944|postgres|sysopsramp|1
10.196.24.199|57872|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|56288|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|56294|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53954|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53964|postgres|sysopsramp|1
10.196.24.231|34942|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|36674|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|36678|postgres|sysopsramp|1
10.196.24.199|52098|cartera|sysinternetcartera|1
10.31.176.135|52480|cartera|syssistemascarteras|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51048|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51052|postgres|sysopsramp|1
10.196.42.157|52144|cartera|syscuentaweb|1
10.196.42.155|54846|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53890|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53900|postgres|sysopsramp|1
10.196.42.71|48728|cartera|sysreplicacioncartera|1
10.31.176.135|53649|cartera|syssistemascarteras|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|60130|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|60146|postgres|sysopsramp|1
vm-hcl-appdynamic-be-prod-02.us-central1-a.c.cpl-ec-hcl-be-prod-06072023.internal|10216|postgres|sysappdynamics|1
10.30.242.138|56438|cartera|syssoabus|1
vm-hcl-appdynamic-be-prod-02.us-central1-a.c.cpl-ec-hcl-be-prod-06072023.internal|10220|postgres|sysappdynamics|1
10.196.78.27|52670|cartera|systiendacarteratdas|1
10.196.78.27|56500|cartera|systiendacarteratdas|1
10.28.226.149|34024|cartera|systiendacartera|1
10.28.226.149|34044|cartera|systiendacartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|32842|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|32854|postgres|sysopsramp|1
10.28.226.149|64528|cartera|systiendacartera|1
10.50.108.39|38894|cartera|sysreplicacioncartera|1
10.50.108.39|45254|cartera|sysreplicacioncartera|1
10.50.108.39|15088|cartera|sysreplicacioncartera|1
127.0.0.1|9648|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34484|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34490|postgres|sysopsramp|1
10.196.24.231|51910|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54664|postgres|sysopsramp|1
10.196.42.155|39278|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54906|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54914|postgres|sysopsramp|1
10.196.42.155|54496|cartera|syscuentaweb|1
10.196.42.162|53996|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|49528|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|49542|postgres|sysopsramp|1
10.196.42.157|46806|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|36376|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48666|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48674|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57984|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57986|postgres|sysopsramp|1
10.196.24.231|33734|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37654|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37656|postgres|sysopsramp|1
10.196.24.199|49738|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|58740|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|58752|postgres|sysopsramp|1
10.196.42.162|41034|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53960|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53974|postgres|sysopsramp|1
10.196.24.199|49332|cartera|sysinternetcartera|1
10.50.108.39|10312|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43110|postgres|sysopsramp|1
10.196.78.14|36388|cartera|systiendacarteratdas|1
10.196.78.5|36092|cartera|systiendacarteratdas|1
10.28.226.149|30698|cartera|systiendacartera|1
10.28.226.149|30716|cartera|systiendacartera|1
10.28.226.149|30720|cartera|systiendacartera|1
10.28.226.149|30734|cartera|systiendacartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37218|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37224|postgres|sysopsramp|1
10.28.226.149|46796|cartera|systiendacartera|1
127.0.0.1|6536|cartera|sysreplicacioncartera|1
127.0.0.1|60062|cartera|sysreplicacioncartera|1
127.0.0.1|60080|cartera|sysreplicacioncartera|1
127.0.0.1|18584|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43956|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43970|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|60894|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|60898|postgres|sysopsramp|1
10.31.176.135|65205|cartera|syssistemascarteras|1
10.196.42.155|35914|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50936|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50948|postgres|sysopsramp|1
10.196.42.159|51058|cartera|syscuentaweb|1
10.196.42.159|51184|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39592|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39596|postgres|sysopsramp|1
10.196.24.199|33530|cartera|sysinternetcartera|1
10.196.42.162|41840|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38208|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38224|postgres|sysopsramp|1
127.0.0.1|62200|cartera|sysinstalacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57740|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57750|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45394|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45400|postgres|sysopsramp|1
10.196.24.199|46518|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55620|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55622|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53430|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53444|postgres|sysopsramp|1
10.196.42.155|39400|cartera|syscuentaweb|1
10.31.176.135|55489|cartera|syssistemascarteras|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42516|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42522|postgres|sysopsramp|1
127.0.0.1|53578|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59914|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59930|postgres|sysopsramp|1
